block,feature_id,feature_name,encoded_term,coefficient
main,outer_001_feature_013,alk_mutation_status,alk_mutation_status:category=Wild Type,-0.010207348711034455
main,outer_001_feature_013,alk_mutation_status,alk_mutation_status:category=Positive,-0.0003830351824621716
main,outer_001_feature_013,alk_mutation_status,alk_mutation_status:category=__missing__,0.010553884846252084
main,outer_001_feature_014,alk_rearrangement_status,alk_rearrangement_status:category=Positive,0.0
main,outer_001_feature_014,alk_rearrangement_status,alk_rearrangement_status:category=Negative,0.007224157773195823
main,outer_001_feature_014,alk_rearrangement_status,alk_rearrangement_status:category=__missing__,-0.007260656820440323
main,outer_001_feature_015,alkaline_phosphatase_level,alkaline_phosphatase_level:value,-0.012536435864698247
main,outer_001_feature_015,alkaline_phosphatase_level,alkaline_phosphatase_level:missing,0.014261149870439829
main,outer_001_feature_016,alt_level,alt_level:value,-0.012839357754302907
main,outer_001_feature_016,alt_level,alt_level:missing,-0.0003440481852863438
main,outer_001_feature_017,ambulation_status,ambulation_status:category=Independent,0.042664746111499216
main,outer_001_feature_017,ambulation_status,ambulation_status:category=Assisted,-0.03185135659240959
main,outer_001_feature_017,ambulation_status,ambulation_status:category=Non-ambulatory,-0.0031286706632455926
main,outer_001_feature_017,ambulation_status,ambulation_status:category=__missing__,-0.0077212179030887165
main,outer_001_feature_018,anemia_type,anemia_type:category=microcytic,0.0018252236377657898
main,outer_001_feature_018,anemia_type,anemia_type:category=normocytic,-0.011021278756177404
main,outer_001_feature_018,anemia_type,anemia_type:category=macrocytic,0.0013495071469790758
main,outer_001_feature_018,anemia_type,anemia_type:category=__missing__,0.007810048924188055
main,outer_001_feature_019,anticoagulant_use,anticoagulant_use:category=Yes,0.0023757083563007023
main,outer_001_feature_019,anticoagulant_use,anticoagulant_use:category=No,0.01541330928348977
main,outer_001_feature_019,anticoagulant_use,anticoagulant_use:category=__missing__,-0.01782551668703497
main,outer_001_feature_020,antidiabetic_use,antidiabetic_use:category=Yes,0.0011520693133320115
main,outer_001_feature_020,antidiabetic_use,antidiabetic_use:category=No,0.0011246465500338112
main,outer_001_feature_020,antidiabetic_use,antidiabetic_use:category=__missing__,-0.0023132149106103676
main,outer_001_feature_021,antihypertensive_use,antihypertensive_use:category=Yes,-0.0065123007223322526
main,outer_001_feature_021,antihypertensive_use,antihypertensive_use:category=No,-0.0003799979558565589
main,outer_001_feature_021,antihypertensive_use,antihypertensive_use:category=__missing__,0.006855799630944245
main,outer_001_feature_022,anxiety_present,anxiety_present:category=Present,-0.021329359498062403
main,outer_001_feature_022,anxiety_present,anxiety_present:category=Absent,0.02017693452254826
main,outer_001_feature_022,anxiety_present,anxiety_present:category=__missing__,0.0011159259282696075
main,outer_001_feature_023,appendectomy_history,appendectomy_history:category=Yes,-0.0031261038415782
main,outer_001_feature_023,appendectomy_history,appendectomy_history:category=No,0.0004475580442576759
main,outer_001_feature_023,appendectomy_history,appendectomy_history:category=__missing__,0.0026420467500759626
main,outer_001_feature_024,appetite_status,appetite_status:category=Normal,0.024023314272803128
main,outer_001_feature_024,appetite_status,appetite_status:category=Decreased,-0.022436456485009873
main,outer_001_feature_024,appetite_status,appetite_status:category=__missing__,-0.0016233568350377332
main,outer_001_feature_025,asbestos_exposure_history,asbestos_exposure_history:category=Yes,-0.004135432627740419
main,outer_001_feature_025,asbestos_exposure_history,asbestos_exposure_history:category=No,0.0
main,outer_001_feature_025,asbestos_exposure_history,asbestos_exposure_history:category=__missing__,0.00409893358049587
main,outer_001_feature_026,ast_level,ast_level:value,-0.009800606440291716
main,outer_001_feature_026,ast_level,ast_level:missing,-0.0059077582405953335
main,outer_001_feature_027,atorvastatin_dose,atorvastatin_dose:value,-0.02180556257018687
main,outer_001_feature_027,atorvastatin_dose,atorvastatin_dose:missing,0.00292942765273625
main,outer_001_feature_028,atrial_fibrillation_presence,atrial_fibrillation_presence:category=Present,-4.87431160756865e-05
main,outer_001_feature_028,atrial_fibrillation_presence,atrial_fibrillation_presence:category=Absent,-0.0011036818594384761
main,outer_001_feature_028,atrial_fibrillation_presence,atrial_fibrillation_presence:category=__missing__,0.0011159259282696075
main,outer_001_feature_029,audiogram_status,audiogram_status:category=Normal,0.0
main,outer_001_feature_029,audiogram_status,audiogram_status:category=Abnormal,0.0
main,outer_001_feature_029,audiogram_status,audiogram_status:category=__missing__,-3.6499047244566756e-05
main,outer_001_feature_030,axial_structure_abnormality,axial_structure_abnormality:category=Present,-0.026935969925565188
main,outer_001_feature_030,axial_structure_abnormality,axial_structure_abnormality:category=Absent,0.030087293300145625
main,outer_001_feature_030,axial_structure_abnormality,axial_structure_abnormality:category=__missing__,-0.003187822421825014
main,outer_001_feature_031,azithromycin_use,azithromycin_use:category=Yes,-0.008106248933575
main,outer_001_feature_031,azithromycin_use,azithromycin_use:category=No,0.009124497511007383
main,outer_001_feature_031,azithromycin_use,azithromycin_use:category=__missing__,-0.0010547476246769536
main,outer_001_feature_032,biomarker_egfr_status,biomarker_egfr_status:category=Wild type,0.01508316830388998
main,outer_001_feature_032,biomarker_egfr_status,biomarker_egfr_status:category=Mutant,0.004103733281638416
main,outer_001_feature_032,biomarker_egfr_status,biomarker_egfr_status:category=__missing__,-0.019223400632772995
main,outer_001_feature_033,biomarker_fgfr_status,biomarker_fgfr_status:value,0.0031447838913979077
main,outer_001_feature_033,biomarker_fgfr_status,biomarker_fgfr_status:missing,-0.011712110523075732
main,outer_001_feature_034,biopsy_method,biopsy_method:category=Bronchoscopic,0.01713116241392088
main,outer_001_feature_034,biopsy_method,biopsy_method:category=Needle biopsy,-0.016880530872395137
main,outer_001_feature_034,biopsy_method,biopsy_method:category=__missing__,-0.00028713058877033297
main,outer_001_feature_035,bisphosphonate_therapy_status,bisphosphonate_therapy_status:category=Yes,-0.0033043775705766864
main,outer_001_feature_035,bisphosphonate_therapy_status,bisphosphonate_therapy_status:category=No,0.007506361629559517
main,outer_001_feature_035,bisphosphonate_therapy_status,bisphosphonate_therapy_status:category=__missing__,-0.004238483106227377
main,outer_001_feature_036,blood_pressure,blood_pressure:value,-0.09122000175874193
main,outer_001_feature_036,blood_pressure,blood_pressure:missing,-0.0045156133629135715
main,outer_001_feature_037,blood_urea_nitrogen,blood_urea_nitrogen:value,0.012456301828088183
main,outer_001_feature_037,blood_urea_nitrogen,blood_urea_nitrogen:missing,0.004020186813753883
main,outer_001_feature_038,bmi,bmi:value,0.003918613915404049
main,outer_001_feature_038,bmi,bmi:missing,0.018748044841665444
main,outer_001_feature_039,body_temperature,body_temperature:value,0.0003683416596072818
main,outer_001_feature_039,body_temperature,body_temperature:missing,-0.008330818701865817
main,outer_001_feature_040,body_weight,body_weight:value,0.011881298667606595
main,outer_001_feature_040,body_weight,body_weight:missing,-0.019316328364281384
main,outer_001_feature_041,bolus_dose_confirmed,bolus_dose_confirmed:category=Confirmed,0.0
main,outer_001_feature_041,bolus_dose_confirmed,bolus_dose_confirmed:category=Not Confirmed,-0.007179022637139732
main,outer_001_feature_041,bolus_dose_confirmed,bolus_dose_confirmed:category=__missing__,0.007142523589895201
main,outer_001_feature_042,bone_lesion_characteristics,bone_lesion_characteristics:category=Lytic,-0.012465087982723486
main,outer_001_feature_042,bone_lesion_characteristics,bone_lesion_characteristics:category=Blastic,0.0030388809662379836
main,outer_001_feature_042,bone_lesion_characteristics,bone_lesion_characteristics:category=Mixed,-0.003307850896962889
main,outer_001_feature_042,bone_lesion_characteristics,bone_lesion_characteristics:category=__missing__,0.012697558866203844
main,outer_001_feature_043,bone_metastasis_presence,bone_metastasis_presence:category=present,-0.01221042439725172
main,outer_001_feature_043,bone_metastasis_presence,bone_metastasis_presence:category=absent,0.016777279925360232
main,outer_001_feature_043,bone_metastasis_presence,bone_metastasis_presence:category=__missing__,-0.0046033545753530756
main,outer_001_feature_044,bone_pain_location,bone_pain_location:category=Thoracic spine,-0.00014204741224330643
main,outer_001_feature_044,bone_pain_location,bone_pain_location:category=Lumbar spine,-0.011013188629582905
main,outer_001_feature_044,bone_pain_location,bone_pain_location:category=Femur,-7.870715501257216e-05
main,outer_001_feature_044,bone_pain_location,bone_pain_location:category=Pelvis,-0.018293780471700702
main,outer_001_feature_044,bone_pain_location,bone_pain_location:category=Cervical spine,0.0
main,outer_001_feature_044,bone_pain_location,bone_pain_location:category=Other,0.022234735360188315
main,outer_001_feature_044,bone_pain_location,bone_pain_location:category=__missing__,0.007256489261106549
main,outer_001_feature_045,bone_pain_status,bone_pain_status:category=Present,0.00727674110608131
main,outer_001_feature_045,bone_pain_status,bone_pain_status:category=Absent,-0.007401634357863846
main,outer_001_feature_045,bone_pain_status,bone_pain_status:category=__missing__,8.839420453796742e-05
main,outer_001_feature_046,booster_vaccination_indication,booster_vaccination_indication:category=Indicated,0.00032139015134147685
main,outer_001_feature_046,booster_vaccination_indication,booster_vaccination_indication:category=Not indicated,0.0
main,outer_001_feature_046,booster_vaccination_indication,booster_vaccination_indication:category=__missing__,-0.0003578891985859863
main,outer_001_feature_047,braf_mutation_status,braf_mutation_status:category=Wild-type,-0.0019049382314067726
main,outer_001_feature_047,braf_mutation_status,braf_mutation_status:category=Mutated,0.0020357753778216525
main,outer_001_feature_047,braf_mutation_status,braf_mutation_status:category=__missing__,-0.000167336193659391
main,outer_001_feature_048,brain_edema_status,brain_edema_status:category=Present,-0.005572062042839836
main,outer_001_feature_048,brain_edema_status,brain_edema_status:category=Absent,0.025130198049572935
main,outer_001_feature_048,brain_edema_status,brain_edema_status:category=__missing__,-0.01959463505397765
main,outer_001_feature_049,brain_lesion_count,brain_lesion_count:value,0.0067149092096410595
main,outer_001_feature_049,brain_lesion_count,brain_lesion_count:missing,0.01662096231213143
main,outer_001_feature_050,brain_lesion_size,brain_lesion_size:value,-0.03849632657171525
main,outer_001_feature_050,brain_lesion_size,brain_lesion_size:missing,-0.009869381030913515
main,outer_001_feature_051,brain_metastases_location,brain_metastases_location:category=Frontal,0.011857082733824157
main,outer_001_feature_051,brain_metastases_location,brain_metastases_location:category=Parietal,0.0033647405901901816
main,outer_001_feature_051,brain_metastases_location,brain_metastases_location:category=Temporal,0.000850587590250734
main,outer_001_feature_051,brain_metastases_location,brain_metastases_location:category=Occipital,-0.0014141423496386034
main,outer_001_feature_051,brain_metastases_location,brain_metastases_location:category=__missing__,-0.014694767611870996
main,outer_001_feature_052,brain_metastases_presence,brain_metastases_presence:category=present,0.010617878571021994
main,outer_001_feature_052,brain_metastases_presence,brain_metastases_presence:category=absent,-0.02433963885129155
main,outer_001_feature_052,brain_metastases_presence,brain_metastases_presence:category=__missing__,0.013685261233025131
main,outer_001_feature_053,brain_structure_enhancement,brain_structure_enhancement:category=Present,0.0030885509034609296
main,outer_001_feature_053,brain_structure_enhancement,brain_structure_enhancement:category=Absent,-0.022375852602635523
main,outer_001_feature_053,brain_structure_enhancement,brain_structure_enhancement:category=__missing__,0.019250802651930125
main,outer_001_feature_054,brainstem_signal,brainstem_signal:category=Normal,-0.005363125233949842
main,outer_001_feature_054,brainstem_signal,brainstem_signal:category=Abnormal,0.001005534567141117
main,outer_001_feature_054,brainstem_signal,brainstem_signal:category=__missing__,0.0043210916195641595
main,outer_001_feature_055,brainstem_size,brainstem_size:category=Normal,-0.005357195890625262
main,outer_001_feature_055,brainstem_size,brainstem_size:category=Abnormal,0.0005156981585336956
main,outer_001_feature_055,brainstem_size,brainstem_size:category=__missing__,0.00480499868484701
main,outer_001_feature_056,calorie_intake,calorie_intake:category=low,-0.005920991450170573
main,outer_001_feature_056,calorie_intake,calorie_intake:category=adequate,-0.0031738461324362912
main,outer_001_feature_056,calorie_intake,calorie_intake:category=high,0.001474132866518609
main,outer_001_feature_056,calorie_intake,calorie_intake:category=__missing__,0.007584205668843717
main,outer_001_feature_057,calvarium_lytic_sclerotic_lesions,calvarium_lytic_sclerotic_lesions:category=Present,-0.007347849750367204
main,outer_001_feature_057,calvarium_lytic_sclerotic_lesions,calvarium_lytic_sclerotic_lesions:category=Absent,0.03015367978034664
main,outer_001_feature_057,calvarium_lytic_sclerotic_lesions,calvarium_lytic_sclerotic_lesions:category=__missing__,-0.022842329077224093
main,outer_001_feature_058,cancer_diagnosis,cancer_diagnosis:category=Yes,0.003778826060240108
main,outer_001_feature_058,cancer_diagnosis,cancer_diagnosis:category=No,-0.0014823928488319918
main,outer_001_feature_058,cancer_diagnosis,cancer_diagnosis:category=__missing__,-0.002332932258652695
main,outer_001_feature_059,cancer_location,cancer_location:category=Lung,0.003778826060240108
main,outer_001_feature_059,cancer_location,cancer_location:category=Upper Abdomen,0.0
main,outer_001_feature_059,cancer_location,cancer_location:category=Iliac Crest,0.0
main,outer_001_feature_059,cancer_location,cancer_location:category=Liver Segment VII,0.0
main,outer_001_feature_059,cancer_location,cancer_location:category=__missing__,-0.0038153251074846874
main,outer_001_feature_060,cancer_related_fatigue_severity,cancer_related_fatigue_severity:category=0,-0.0011453516476771248
main,outer_001_feature_060,cancer_related_fatigue_severity,cancer_related_fatigue_severity:category=1,0.011909277662868737
main,outer_001_feature_060,cancer_related_fatigue_severity,cancer_related_fatigue_severity:category=2,-0.02085137377543776
main,outer_001_feature_060,cancer_related_fatigue_severity,cancer_related_fatigue_severity:category=3,-0.0024905466906749306
main,outer_001_feature_060,cancer_related_fatigue_severity,cancer_related_fatigue_severity:category=4,-0.0031718642958843486
main,outer_001_feature_060,cancer_related_fatigue_severity,cancer_related_fatigue_severity:category=__missing__,0.015713359699560805
main,outer_001_feature_061,carboplatin_administered,carboplatin_administered:category=Yes,-0.022289366596456393
main,outer_001_feature_061,carboplatin_administered,carboplatin_administered:category=No,0.011243025310862456
main,outer_001_feature_061,carboplatin_administered,carboplatin_administered:category=__missing__,0.011009842238349414
main,outer_001_feature_062,cataracts,cataracts:category=Present,-0.0004550403398842743
main,outer_001_feature_062,cataracts,cataracts:category=Absent,0.0
main,outer_001_feature_062,cataracts,cataracts:category=__missing__,0.0004185412926397423
main,outer_001_feature_063,cavernous_sinus_enhancement,cavernous_sinus_enhancement:category=Present,0.0
main,outer_001_feature_063,cavernous_sinus_enhancement,cavernous_sinus_enhancement:category=Absent,0.0002977860958505451
main,outer_001_feature_063,cavernous_sinus_enhancement,cavernous_sinus_enhancement:category=__missing__,-0.0003342851430951036
main,outer_001_feature_064,cdkn2a_mutation_status,cdkn2a_mutation_status:category=homozygous deletion,-0.01802993877342659
main,outer_001_feature_064,cdkn2a_mutation_status,cdkn2a_mutation_status:category=wild-type,0.012844197779199956
main,outer_001_feature_064,cdkn2a_mutation_status,cdkn2a_mutation_status:category=__missing__,0.005149241946982072
main,outer_001_feature_065,cea_level,cea_level:value,0.007093686309458592
main,outer_001_feature_065,cea_level,cea_level:missing,0.005977293376860165
main,outer_001_feature_066,cefepime_use,cefepime_use:category=Yes,-0.001865458755661921
main,outer_001_feature_066,cefepime_use,cefepime_use:category=No,-0.00722838613300406
main,outer_001_feature_066,cefepime_use,cefepime_use:category=__missing__,0.009057345841421455
main,outer_001_feature_067,cerebellar_hemisphere_signal,cerebellar_hemisphere_signal:category=Normal,-0.0017881347984464479
main,outer_001_feature_067,cerebellar_hemisphere_signal,cerebellar_hemisphere_signal:category=Abnormal,-0.007980567903206202
main,outer_001_feature_067,cerebellar_hemisphere_signal,cerebellar_hemisphere_signal:category=__missing__,0.009732203654408082
main,outer_001_feature_068,cerebellar_hemisphere_size,cerebellar_hemisphere_size:category=normal,0.0009007598082996829
main,outer_001_feature_068,cerebellar_hemisphere_size,cerebellar_hemisphere_size:category=enlarged,-0.004179283158039418
main,outer_001_feature_068,cerebellar_hemisphere_size,cerebellar_hemisphere_size:category=atrophic,0.0
main,outer_001_feature_068,cerebellar_hemisphere_size,cerebellar_hemisphere_size:category=small,0.0009314593245315726
main,outer_001_feature_068,cerebellar_hemisphere_size,cerebellar_hemisphere_size:category=__missing__,0.0023105649779636035
main,outer_001_feature_069,cerebellar_white_matter_lesion_presence,cerebellar_white_matter_lesion_presence:category=Present,-0.0024292270854847694
main,outer_001_feature_069,cerebellar_white_matter_lesion_presence,cerebellar_white_matter_lesion_presence:category=Absent,0.0
main,outer_001_feature_069,cerebellar_white_matter_lesion_presence,cerebellar_white_matter_lesion_presence:category=__missing__,0.002392728038240219
main,outer_001_feature_070,cerebral_gray_matter_signal_intensity,cerebral_gray_matter_signal_intensity:category=normal,0.01037362060842139
main,outer_001_feature_070,cerebral_gray_matter_signal_intensity,cerebral_gray_matter_signal_intensity:category=increased,-0.0024039842027351196
main,outer_001_feature_070,cerebral_gray_matter_signal_intensity,cerebral_gray_matter_signal_intensity:category=decreased,0.0
main,outer_001_feature_070,cerebral_gray_matter_signal_intensity,cerebral_gray_matter_signal_intensity:category=__missing__,-0.00800613545293078
main,outer_001_feature_071,cerebral_white_matter_signal_intensity,cerebral_white_matter_signal_intensity:category=Normal,-0.011353740130069564
main,outer_001_feature_071,cerebral_white_matter_signal_intensity,cerebral_white_matter_signal_intensity:category=Abnormal,-0.0021740787968291377
main,outer_001_feature_071,cerebral_white_matter_signal_intensity,cerebral_white_matter_signal_intensity:category=__missing__,0.013491319879654174
main,outer_001_feature_072,chemotherapy_cycle_count,chemotherapy_cycle_count:value,-0.026541107621790884
main,outer_001_feature_072,chemotherapy_cycle_count,chemotherapy_cycle_count:missing,-0.0014612526958077846
main,outer_001_feature_073,chemotherapy_regimen,chemotherapy_regimen:category=Pemetrexed,0.0019684495532676484
main,outer_001_feature_073,chemotherapy_regimen,chemotherapy_regimen:category=Cisplatin + Pemetrexed,-0.02362524312066879
main,outer_001_feature_073,chemotherapy_regimen,chemotherapy_regimen:category=Taxane-based,0.011200653754203255
main,outer_001_feature_073,chemotherapy_regimen,chemotherapy_regimen:category=__missing__,0.010419640765953317
main,outer_001_feature_074,cholecystectomy_history,cholecystectomy_history:category=Yes,-0.01770708380183447
main,outer_001_feature_074,cholecystectomy_history,cholecystectomy_history:category=No,0.0
main,outer_001_feature_074,cholecystectomy_history,cholecystectomy_history:category=__missing__,0.01767058475458997
main,outer_001_feature_075,chronic_kidney_disease_stage,chronic_kidney_disease_stage:category=Stage 1,-0.0011885711721526925
main,outer_001_feature_075,chronic_kidney_disease_stage,chronic_kidney_disease_stage:category=Stage 2,0.0019752201285010438
main,outer_001_feature_075,chronic_kidney_disease_stage,chronic_kidney_disease_stage:category=Stage 3,-0.014195542817881886
main,outer_001_feature_075,chronic_kidney_disease_stage,chronic_kidney_disease_stage:category=Stage 4,0.0018235733840448454
main,outer_001_feature_075,chronic_kidney_disease_stage,chronic_kidney_disease_stage:category=Stage 5,0.0026479685023175796
main,outer_001_feature_075,chronic_kidney_disease_stage,chronic_kidney_disease_stage:category=__missing__,0.008900852927926623
main,outer_001_feature_076,ck5_6_expression,ck5_6_expression:category=Positive,0.002680138235387838
main,outer_001_feature_076,ck5_6_expression,ck5_6_expression:category=Negative,0.0001450432965233993
main,outer_001_feature_076,ck5_6_expression,ck5_6_expression:category=__missing__,-0.0028616805791557894
main,outer_001_feature_077,ck7_expression,ck7_expression:category=Positive,0.002863774283447747
main,outer_001_feature_077,ck7_expression,ck7_expression:category=Negative,0.007696669097836374
main,outer_001_feature_077,ck7_expression,ck7_expression:category=__missing__,-0.010596942428528676
main,outer_001_feature_078,clinical_decline,clinical_decline:category=Yes,0.00014779645294787924
main,outer_001_feature_078,clinical_decline,clinical_decline:category=No,-0.0003571559527641458
main,outer_001_feature_078,clinical_decline,clinical_decline:category=__missing__,0.000172860452571677
main,outer_001_feature_079,clinical_phenotype,clinical_phenotype:category=mild,-0.0022703105283227725
main,outer_001_feature_079,clinical_phenotype,clinical_phenotype:category=intermediate,0.001665026607258233
main,outer_001_feature_079,clinical_phenotype,clinical_phenotype:category=severe,0.008008426122965151
main,outer_001_feature_079,clinical_phenotype,clinical_phenotype:category=__missing__,-0.007439641249145167
main,outer_001_feature_080,clinical_severity_score,clinical_severity_score:category=0,0.0
main,outer_001_feature_080,clinical_severity_score,clinical_severity_score:category=1,-0.0022206624390180268
main,outer_001_feature_080,clinical_severity_score,clinical_severity_score:category=2,0.005142712105588756
main,outer_001_feature_080,clinical_severity_score,clinical_severity_score:category=3,-0.0070835550522911845
main,outer_001_feature_080,clinical_severity_score,clinical_severity_score:category=4,-0.0006130954131479127
main,outer_001_feature_080,clinical_severity_score,clinical_severity_score:category=__missing__,0.004738101751623861
main,outer_001_feature_081,community_acquired_pneumonia_presence,community_acquired_pneumonia_presence:category=Present,-0.013761400628865435
main,outer_001_feature_081,community_acquired_pneumonia_presence,community_acquired_pneumonia_presence:category=Absent,0.0056925996549294176
main,outer_001_feature_081,community_acquired_pneumonia_presence,community_acquired_pneumonia_presence:category=__missing__,0.008032301926691448
main,outer_001_feature_082,comorbidities,comorbidities:value,-0.018997048351084383
main,outer_001_feature_082,comorbidities,comorbidities:missing,0.0028127910673193673
main,outer_001_feature_083,complete_blood_count_result,complete_blood_count_result:category=Normal,0.0010542354240657239
main,outer_001_feature_083,complete_blood_count_result,complete_blood_count_result:category=Abnormal,-0.007635612493015854
main,outer_001_feature_083,complete_blood_count_result,complete_blood_count_result:category=__missing__,0.0065448780217055805
main,outer_001_feature_084,comprehensive_metabolic_panel_result,comprehensive_metabolic_panel_result:category=Normal,0.0032780175477922125
main,outer_001_feature_084,comprehensive_metabolic_panel_result,comprehensive_metabolic_panel_result:category=Abnormal,-0.009845668074348014
main,outer_001_feature_084,comprehensive_metabolic_panel_result,comprehensive_metabolic_panel_result:category=__missing__,0.006531151479311293
main,outer_001_feature_085,confusion_present,confusion_present:category=present,-0.0008244099356549282
main,outer_001_feature_085,confusion_present,confusion_present:category=absent,0.0007879108884103619
main,outer_001_feature_085,confusion_present,confusion_present:category=__missing__,0.0
main,outer_001_feature_086,contrast_agent_concentration,contrast_agent_concentration:value,-0.005236025079264816
main,outer_001_feature_086,contrast_agent_concentration,contrast_agent_concentration:missing,0.01322231599825581
main,outer_001_feature_087,copd_presence,copd_presence:category=Present,-0.03279667636948647
main,outer_001_feature_087,copd_presence,copd_presence:category=Absent,-0.0012396937709424067
main,outer_001_feature_087,copd_presence,copd_presence:category=__missing__,0.03399987109318444
main,outer_001_feature_088,copd_severity,copd_severity:category=Mild,-0.013266025377399873
main,outer_001_feature_088,copd_severity,copd_severity:category=Moderate,-0.02243582172648306
main,outer_001_feature_088,copd_severity,copd_severity:category=Severe,0.0
main,outer_001_feature_088,copd_severity,copd_severity:category=Very Severe,0.0
main,outer_001_feature_088,copd_severity,copd_severity:category=__missing__,0.03566534805663833
main,outer_001_feature_089,coronary_artery_disease,coronary_artery_disease:category=Present,-0.0036235530015110797
main,outer_001_feature_089,coronary_artery_disease,coronary_artery_disease:category=Absent,0.0015963700219654316
main,outer_001_feature_089,coronary_artery_disease,coronary_artery_disease:category=__missing__,0.0019906839323011053
main,outer_001_feature_090,cough_presence,cough_presence:category=present,-0.0024798356865907488
main,outer_001_feature_090,cough_presence,cough_presence:category=absent,0.0008853602266641696
main,outer_001_feature_090,cough_presence,cough_presence:category=__missing__,0.001557976412682034
main,outer_001_feature_091,cough_productivity,cough_productivity:category=productive,0.016460064783535535
main,outer_001_feature_091,cough_productivity,cough_productivity:category=non-productive,-0.011607807695322096
main,outer_001_feature_091,cough_productivity,cough_productivity:category=__missing__,-0.004888756135458001
main,outer_001_feature_092,cough_severity,cough_severity:category=1,-0.003386371923975346
main,outer_001_feature_092,cough_severity,cough_severity:category=2,0.011216957868925357
main,outer_001_feature_092,cough_severity,cough_severity:category=3,-0.005936417401585524
main,outer_001_feature_092,cough_severity,cough_severity:category=4,-0.0004494803534572009
main,outer_001_feature_092,cough_severity,cough_severity:category=__missing__,-0.0014811872371518666
main,outer_001_feature_093,covid19_infection_status,covid19_infection_status:category=Positive,0.0
main,outer_001_feature_093,covid19_infection_status,covid19_infection_status:category=Negative,-0.0021905036313338393
main,outer_001_feature_093,covid19_infection_status,covid19_infection_status:category=__missing__,0.0021540045840892936
main,outer_001_feature_094,cranial_nerve_ii_vi_status,cranial_nerve_ii_vi_status:category=unremarkable,-0.002508811137932941
main,outer_001_feature_094,cranial_nerve_ii_vi_status,cranial_nerve_ii_vi_status:category=abnormal,0.0
main,outer_001_feature_094,cranial_nerve_ii_vi_status,cranial_nerve_ii_vi_status:category=__missing__,0.002472312090688375
main,outer_001_feature_095,creatinine_clearance,creatinine_clearance:value,-0.0011741304528317344
main,outer_001_feature_095,creatinine_clearance,creatinine_clearance:missing,0.005382189278390039
main,outer_001_feature_096,creatinine_level,creatinine_level:value,0.027306305511023227
main,outer_001_feature_096,creatinine_level,creatinine_level:missing,-0.0007757609868391837
main,outer_001_feature_097,crp_level,crp_level:value,-0.02956955330702686
main,outer_001_feature_097,crp_level,crp_level:missing,-0.003332148668269819
